CPU_Time(ms),Memory(KB),Energy(kWh),Carbon_Emission(gCO₂),Efficiency_Label,Functions,Loops,Variables,Control_Flows,Language_JavaScript,Language_Python
0.032222222222222235,0.8311941964285714,0.03222222222222401,0.032222222222222194,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.7433333333333334,0.7780412946428572,0.7433333333333361,0.7433333333333333,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.8788888888888888,0.3067801339285714,0.8788888888888919,0.8788888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.8855555555555557,0.26534598214285715,0.8855555555555561,0.8855555555555558,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.27,0.8980189732142858,0.26999999999999996,0.27,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.7444444444444445,0.26841517857142855,0.744444444444444,0.7444444444444445,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.03888888888888889,0.7573939732142856,0.038888888888892,0.0388888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.4122222222222222,0.6455078125,0.412222222222224,0.4122222222222222,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.9088888888888889,0.5265066964285714,0.908888888888892,0.9088888888888889,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.7066666666666668,0.7631138392857142,0.7066666666666681,0.7066666666666668,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8377777777777777,0.0002790178571428492,0.83777777777778,0.8377777777777776,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.9855555555555555,0.9845145089285714,0.985555555555556,0.9855555555555557,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.17444444444444446,0.9457310267857142,0.174444444444444,0.1744444444444445,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5677777777777777,0.36300223214285715,0.5677777777777799,0.5677777777777777,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.14,0.2628348214285714,0.14,0.14,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.14111111111111113,0.1333705357142857,0.14111111111111202,0.14111111111111113,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5722222222222222,0.44475446428571425,0.572222222222224,0.5722222222222222,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.2866666666666667,0.001953125,0.286666666666668,0.2866666666666667,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.1677777777777778,0.2198660714285714,0.16777777777778002,0.1677777777777778,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5700000000000001,0.7446986607142856,0.5700000000000001,0.57,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8677777777777778,0.25809151785714285,0.86777777777778,0.8677777777777776,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.43,0.9242466517857142,0.43,0.4300000000000001,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.4877777777777778,0.8325892857142856,0.4877777777777799,0.4877777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6777777777777778,0.39550781249999994,0.67777777777778,0.6777777777777777,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.14444444444444443,0.3272879464285714,0.144444444444444,0.1444444444444445,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.3511111111111111,0.48270089285714285,0.351111111111112,0.3511111111111111,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.51,0.45591517857142855,0.51,0.51,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.2822222222222222,0.9330357142857142,0.282222222222224,0.2822222222222222,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.9344444444444444,0.666015625,0.934444444444444,0.9344444444444444,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.9733333333333334,0.24651227678571425,0.9733333333333358,0.9733333333333332,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.4744444444444445,0.48242187499999994,0.47444444444444406,0.4744444444444444,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.7288888888888889,0.7156808035714286,0.728888888888892,0.7288888888888889,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.2611111111111111,0.8441685267857142,0.26111111111111196,0.2611111111111111,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8999999999999999,0.38030133928571425,0.8999999999999999,0.8999999999999999,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8677777777777778,0.7041015625,0.86777777777778,0.8677777777777776,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8666666666666667,0.3126395089285714,0.866666666666668,0.8666666666666669,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.42777777777777776,0.8715122767857142,0.42777777777778,0.42777777777777787,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.5377777777777777,0.8158482142857142,0.5377777777777799,0.5377777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.08000000000000002,0.6342075892857142,0.08000000000000002,0.08,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.3377777777777778,0.8327287946428572,0.33777777777778,0.3377777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.10111111111111112,0.32170758928571425,0.10111111111111201,0.10111111111111111,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.02888888888888891,0.17159598214285715,0.028888888888892017,0.028888888888888867,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5177777777777779,0.12569754464285715,0.5177777777777799,0.5177777777777777,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.42111111111111116,0.2071707589285714,0.42111111111111194,0.42111111111111116,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.6633333333333333,0.42047991071428564,0.663333333333336,0.6633333333333333,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.08777777777777779,0.9930245535714286,0.08777777777778001,0.08777777777777777,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6211111111111112,0.8145926339285714,0.6211111111111118,0.6211111111111111,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5466666666666666,0.059430803571428575,0.546666666666668,0.5466666666666667,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.49333333333333335,0.9126674107142858,0.493333333333336,0.49333333333333335,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.2733333333333333,0.6787109375,0.273333333333336,0.27333333333333343,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.911111111111111,0.45731026785714285,0.9111111111111121,0.9111111111111112,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.7355555555555555,0.3310546875,0.735555555555556,0.7355555555555555,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.19333333333333336,0.48200334821428564,0.19333333333333597,0.19333333333333336,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.6699999999999999,0.10965401785714285,0.6699999999999999,0.67,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8500000000000001,0.08035714285714285,0.8500000000000001,0.85,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.7088888888888889,0.53515625,0.708888888888892,0.708888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5322222222222222,0.3330078125,0.5322222222222239,0.5322222222222223,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.9322222222222221,0.6335100446428572,0.9322222222222238,0.9322222222222223,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.5533333333333332,0.2554408482142857,0.5533333333333361,0.5533333333333333,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6488888888888888,0.47600446428571425,0.648888888888892,0.6488888888888888,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.27555555555555555,0.6316964285714286,0.275555555555556,0.2755555555555555,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.7366666666666666,0.6082589285714286,0.7366666666666681,0.7366666666666667,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.6222222222222222,0.9601004464285714,0.622222222222224,0.6222222222222222,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
1.0,0.1675502232142857,1.0,1.0,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.37777777777777777,0.17117745535714285,0.37777777777778004,0.3777777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.25555555555555554,0.6636439732142856,0.25555555555555604,0.2555555555555556,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.47888888888888886,0.8249162946428572,0.478888888888892,0.478888888888889,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.9744444444444444,0.32366071428571425,0.974444444444444,0.9744444444444444,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.07,0.7282366071428572,0.07,0.0700000000000001,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.2966666666666667,0.2035435267857143,0.296666666666668,0.29666666666666675,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.52,0.9599609375,0.52,0.52,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.11333333333333334,0.201171875,0.113333333333336,0.11333333333333333,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.9555555555555555,0.2890625,0.9555555555555559,0.9555555555555557,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.8777777777777778,0.15652901785714285,0.87777777777778,0.8777777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.7244444444444444,0.2212611607142857,0.724444444444444,0.7244444444444443,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.5111111111111111,0.9923270089285714,0.511111111111112,0.5111111111111111,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.6544444444444444,0.44056919642857145,0.6544444444444439,0.6544444444444445,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.2588888888888889,0.38881138392857145,0.258888888888892,0.25888888888888895,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.2822222222222222,0.8966238839285714,0.282222222222224,0.2822222222222222,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.3511111111111111,0.9566127232142858,0.351111111111112,0.3511111111111111,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.2966666666666667,0.29422433035714285,0.296666666666668,0.29666666666666675,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.36333333333333334,0.49665178571428564,0.363333333333336,0.36333333333333334,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.15444444444444444,0.34542410714285715,0.154444444444444,0.15444444444444444,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.11222222222222222,0.9790736607142858,0.11222222222222403,0.11222222222222224,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.6988888888888889,0.45535714285714285,0.698888888888892,0.6988888888888889,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.4611111111111111,0.2232142857142857,0.46111111111111197,0.4611111111111112,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.6833333333333333,0.5220424107142856,0.683333333333336,0.6833333333333333,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.758888888888889,0.059988839285714274,0.7588888888888918,0.7588888888888888,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.33,0.0982142857142857,0.33,0.33000000000000007,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.931111111111111,0.1602957589285714,0.9311111111111119,0.931111111111111,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.7388888888888889,0.9381975446428572,0.738888888888892,0.7388888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.35444444444444445,0.41866629464285715,0.35444444444444395,0.3544444444444445,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.798888888888889,0.173828125,0.7988888888888919,0.7988888888888889,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.8633333333333333,0.9995814732142858,0.863333333333336,0.8633333333333333,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.6188888888888888,0.1607142857142857,0.6188888888888919,0.6188888888888888,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.6777777777777778,0.30106026785714285,0.67777777777778,0.6777777777777777,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.4033333333333334,0.40694754464285715,0.40333333333333593,0.4033333333333334,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.1988888888888889,0.42229352678571425,0.198888888888892,0.19888888888888895,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.35333333333333333,0.9434988839285714,0.353333333333336,0.35333333333333333,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.9144444444444444,0.7119140625,0.914444444444444,0.9144444444444446,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.6166666666666667,0.8080357142857142,0.616666666666668,0.6166666666666667,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6522222222222223,0.7444196428571428,0.652222222222224,0.6522222222222223,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.08444444444444446,0.7205636160714286,0.08444444444444402,0.08444444444444445,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.6799999999999999,0.1773158482142857,0.6799999999999999,0.6799999999999999,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.14777777777777779,0.42354910714285715,0.14777777777778,0.14777777777777779,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.6200000000000001,0.6071428571428572,0.6199999999999999,0.62,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.7855555555555556,0.35895647321428564,0.785555555555556,0.7855555555555556,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.8,0.6796875,0.8,0.7999999999999999,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.731111111111111,0.7061941964285714,0.7311111111111119,0.7311111111111112,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.6577777777777778,0.48437499999999994,0.65777777777778,0.6577777777777779,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.18444444444444447,0.5975167410714286,0.18444444444444402,0.18444444444444452,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6677777777777778,0.14732142857142855,0.66777777777778,0.6677777777777777,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.5533333333333332,0.9333147321428572,0.5533333333333361,0.5533333333333333,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.3988888888888889,0.978515625,0.398888888888892,0.3988888888888889,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.7877777777777777,0.0185546875,0.7877777777777799,0.7877777777777778,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.06666666666666668,0.7144252232142856,0.06666666666666801,0.06666666666666667,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.42111111111111116,0.48688616071428564,0.42111111111111194,0.42111111111111116,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.2644444444444444,0.5171595982142856,0.26444444444444404,0.26444444444444454,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.14777777777777779,0.6848493303571428,0.14777777777778,0.14777777777777779,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.7622222222222221,0.5643136160714286,0.7622222222222239,0.7622222222222221,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.25555555555555554,0.7039620535714286,0.25555555555555604,0.2555555555555556,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.07444444444444445,0.7579520089285714,0.07444444444444401,0.0744444444444445,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.5477777777777777,0.43498883928571425,0.5477777777777799,0.5477777777777777,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.32222222222222224,0.9886997767857142,0.322222222222224,0.3222222222222223,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.7944444444444445,0.02762276785714285,0.7944444444444438,0.7944444444444444,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.33666666666666667,0.6166294642857142,0.33666666666666795,0.3366666666666667,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.6555555555555557,0.21177455357142855,0.6555555555555559,0.6555555555555554,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.5011111111111111,0.5659877232142856,0.501111111111112,0.5011111111111111,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.6155555555555556,0.6612723214285714,0.6155555555555559,0.6155555555555556,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.37444444444444447,0.44503348214285715,0.37444444444444397,0.3744444444444444,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.32666666666666666,0.6254185267857142,0.32666666666666805,0.32666666666666666,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.8055555555555556,0.30943080357142855,0.805555555555556,0.8055555555555555,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.798888888888889,0.40834263392857145,0.7988888888888919,0.7988888888888889,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.19777777777777777,0.09556361607142858,0.19777777777778,0.19777777777777783,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.42777777777777776,0.7666015625,0.42777777777778,0.42777777777777787,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.8888888888888888,0.14453125,0.888888888888892,0.8888888888888888,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.7811111111111111,0.29813058035714285,0.781111111111112,0.7811111111111111,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.03777777777777777,0.34933035714285715,0.03777777777778002,0.037777777777777785,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.06777777777777777,0.8095703125,0.06777777777778002,0.06777777777777776,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.07555555555555557,0.9450334821428572,0.07555555555555601,0.07555555555555558,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.7533333333333334,0.5274832589285714,0.7533333333333359,0.7533333333333334,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.4122222222222222,0.04422433035714285,0.412222222222224,0.4122222222222222,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.8733333333333333,0.6658761160714286,0.873333333333336,0.8733333333333332,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.17444444444444446,0.7804129464285714,0.174444444444444,0.1744444444444445,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.6733333333333333,0.13936941964285715,0.673333333333336,0.6733333333333333,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.22666666666666668,0.86328125,0.22666666666666802,0.22666666666666663,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.8300000000000001,0.47921316964285715,0.8300000000000001,0.8300000000000001,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.46222222222222226,0.39453124999999994,0.46222222222222403,0.46222222222222226,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.17333333333333334,0.9577287946428572,0.173333333333336,0.1733333333333334,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.9955555555555555,0.5511997767857142,0.995555555555556,0.9955555555555555,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.6844444444444444,0.7887834821428572,0.684444444444444,0.6844444444444444,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5444444444444445,0.31710379464285715,0.5444444444444441,0.5444444444444445,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.9333333333333333,0.8254743303571428,0.9333333333333358,0.9333333333333333,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.4777777777777778,0.6837332589285714,0.47777777777778,0.4777777777777778,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.6366666666666667,0.5463169642857142,0.636666666666668,0.6366666666666667,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.31,0.2105189732142857,0.31,0.31000000000000005,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.7366666666666666,0.9178292410714286,0.7366666666666681,0.7366666666666667,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.5444444444444445,0.2905970982142857,0.5444444444444441,0.5444444444444445,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.12555555555555556,0.10323660714285715,0.12555555555555598,0.1255555555555556,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.5166666666666666,0.6693638392857142,0.5166666666666679,0.5166666666666666,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.518888888888889,0.8014787946428572,0.5188888888888921,0.5188888888888888,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.16888888888888892,0.43429129464285715,0.16888888888889203,0.16888888888888892,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.20777777777777778,0.060407366071428575,0.20777777777778,0.20777777777777784,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.9888888888888889,0.8470982142857142,0.988888888888892,0.9888888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.25555555555555554,0.045758928571428575,0.25555555555555604,0.2555555555555556,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.5800000000000001,0.18540736607142855,0.5800000000000001,0.5800000000000001,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.1388888888888889,0.5560825892857142,0.138888888888892,0.1388888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.1611111111111111,0.06654575892857142,0.16111111111111198,0.1611111111111111,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.7044444444444444,0.8462611607142856,0.704444444444444,0.7044444444444445,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.4888888888888889,0.8127790178571428,0.488888888888892,0.488888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.9188888888888889,0.11983816964285715,0.918888888888892,0.9188888888888889,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.9177777777777778,0.13546316964285715,0.9177777777777798,0.9177777777777778,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.31777777777777777,0.8422154017857142,0.31777777777778005,0.31777777777777777,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.8477777777777777,0.5890066964285714,0.84777777777778,0.8477777777777777,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.2366666666666667,0.13253348214285715,0.23666666666666802,0.23666666666666664,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.22999999999999998,0.7388392857142856,0.23000000000000004,0.23000000000000004,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.02888888888888891,0.560546875,0.028888888888892017,0.028888888888888867,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.9777777777777776,0.8413783482142856,0.9777777777777799,0.9777777777777776,1,['nested_loop'],2,"['print', 'arr', 'i', 'j']",0,0.0,1.0
0.41111111111111115,0.48981584821428564,0.41111111111111204,0.41111111111111115,0,['find_max'],1,"['max_val', 'arr', 'i']",1,0.0,1.0
0.2977777777777778,0.41671316964285715,0.29777777777778003,0.29777777777777786,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
0.4888888888888889,0.7649274553571428,0.488888888888892,0.488888888888889,0,['merge_sort'],0,"['len', 'merge_sort', 'arr', 'L', 'R', 'mid']",1,0.0,1.0
0.7277777777777779,0.5446428571428572,0.7277777777777801,0.7277777777777779,1,['bubble_sort'],2,"['n', 'i', 'len', 'range', 'arr', 'j']",1,0.0,1.0
0.3244444444444444,0.2587890625,0.32444444444444404,0.3244444444444444,0,['sum_array'],0,"['arr', 'sum']",0,0.0,1.0
